team,season,signal_date,match_date,z_ou,z_bucket,regime,reverted,venue,mu_est,spread_t0,spread_t5
Manchester United,2024,2024-09-14 11:30:00,2024-10-27 14:00:00,0.8030214558824543,Weak Long,Normal,False,away,0.01078091190863039,0.3720160000000003,0.9582696000000004
Manchester United,2024,2024-09-21 16:30:00,2024-11-03 16:30:00,2.2908765680414507,Strong Long,Normal,True,away,0.01078091190863039,1.0413200000000002,0.7202576000000003
Manchester United,2024,2024-09-29 15:30:00,2024-11-10 14:00:00,2.0943826108815724,Strong Long,Normal,True,home,0.01078091190863039,0.9529282000000004,0.2474934000000002
Manchester United,2024,2024-10-06 13:00:00,2024-11-24 16:30:00,2.166841811069928,Strong Long,Normal,True,away,0.01078091190863039,0.9855236000000004,0.2116100000000003
Manchester United,2024,2024-10-19 14:00:00,2024-12-01 13:30:00,1.3953225214102962,Weak Long,Normal,True,home,0.01078091190863039,0.6384596000000002,-0.1891779999999996
Manchester United,2024,2024-10-27 14:00:00,2024-12-04 20:15:00,2.106256481792378,Strong Long,Normal,True,away,0.01078091190863039,0.9582696000000004,-0.4631573999999998
Manchester United,2024,2024-11-03 16:30:00,2024-12-07 17:30:00,1.5771585368298688,Strong Long,Normal,False,home,0.01078091190863039,0.7202576000000003,-0.8013173999999996
Manchester United,2024,2024-11-10 14:00:00,2024-12-15 16:30:00,0.526209144900703,Weak Long,Normal,False,home,0.01078091190863039,0.2474934000000002,-0.4393733999999997
Manchester United,2024,2024-11-24 16:30:00,2024-12-22 14:00:00,0.44644075844007236,Neutral,Normal,True,away,0.01078091190863039,0.2116100000000003,-0.0361313999999996
Manchester United,2024,2024-12-01 13:30:00,2024-12-26 17:30:00,-0.44450636677056404,Neutral,Break,False,home,0.01078091190863039,-0.1891779999999996,0.4833218000000003
Manchester United,2024,2024-12-04 20:15:00,2024-12-30 20:00:00,-1.0535594292298573,Weak Short,Break,False,away,0.01078091190863039,-0.4631573999999998,0.6322512000000003
Manchester United,2024,2024-12-07 17:30:00,2025-01-05 16:30:00,-1.8052852290572692,Strong Short,Break,True,home,0.01078091190863039,-0.8013173999999996,0.6732492000000002
Manchester United,2024,2024-12-15 16:30:00,2025-01-16 20:00:00,-1.0006878701362472,Weak Short,Break,False,away,0.01078091190863039,-0.4393733999999997,0.6856192000000003
Manchester United,2024,2024-12-22 14:00:00,2025-01-19 14:00:00,-0.1042855310837116,Neutral,Break,False,home,0.01078091190863039,-0.0361313999999996,0.2921992000000002
Manchester United,2024,2024-12-26 17:30:00,2025-01-26 19:00:00,1.0504529721186442,Weak Long,Normal,True,away,0.01078091190863039,0.4833218000000003,0.0608216000000002
Manchester United,2024,2024-12-30 20:00:00,2025-02-02 14:00:00,1.3815213194477685,Weak Long,Normal,True,home,0.01078091190863039,0.6322512000000003,0.1620876000000003
Manchester United,2024,2025-01-05 16:30:00,2025-02-16 16:30:00,1.4726594030215918,Weak Long,Normal,True,away,0.01078091190863039,0.6732492000000002,0.5124536000000003
Manchester United,2024,2025-01-16 20:00:00,2025-02-22 12:30:00,1.500157771083649,Strong Long,Normal,True,home,0.01078091190863039,0.6856192000000003,0.2198966000000002
Manchester United,2024,2025-01-19 14:00:00,2025-02-26 19:30:00,0.6255896253298618,Weak Long,Normal,True,home,0.01078091190863039,0.2921992000000002,-0.1633453999999997
Manchester United,2024,2025-01-26 19:00:00,2025-03-09 16:30:00,0.11123987544179982,Neutral,Normal,True,away,0.01078091190863039,0.0608216000000002,0.0584710000000002
Manchester United,2024,2025-02-02 14:00:00,2025-03-16 19:00:00,0.3363530314783589,Neutral,Normal,False,home,0.01078091190863039,0.1620876000000003,-0.6151569999999997
Manchester United,2024,2025-02-16 16:30:00,2025-04-01 20:00:00,1.1152126292496243,Weak Long,Normal,False,away,0.01078091190863039,0.5124536000000003,-0.5270849999999998
Manchester United,2024,2025-02-22 12:30:00,2025-04-06 15:30:00,0.46486177515656674,Neutral,Normal,True,away,0.01078091190863039,0.2198966000000002,-0.0095879999999997
Manchester United,2024,2025-02-26 19:30:00,2025-04-13 15:30:00,-0.3870807933833464,Neutral,Break,False,home,0.01078091190863039,-0.1633453999999997,0.2673216000000002
Manchester United,2024,2025-03-09 16:30:00,2025-04-20 13:00:00,0.10601451861345138,Neutral,Break,False,home,0.01078091190863039,0.0584710000000002,0.4330396000000003
Manchester United,2024,2025-03-16 19:00:00,2025-04-27 13:00:00,-1.391452795930374,Weak Short,Break,False,away,0.01078091190863039,-0.6151569999999997,0.9873336
Manchester United,2024,2025-04-01 20:00:00,2025-05-04 13:00:00,-1.1956697505009921,Weak Short,Break,True,away,0.01078091190863039,-0.5270849999999998,0.2407656000000002
Manchester United,2024,2025-04-06 15:30:00,2025-05-11 13:15:00,-0.04527985745247533,Neutral,Break,False,home,0.01078091190863039,-0.0095879999999997,0.4567056000000002
Manchester United,2024,2025-04-13 15:30:00,2025-05-16 19:15:00,0.5702870059846217,Weak Long,Normal,False,away,0.01078091190863039,0.2673216000000002,0.5669184000000003
Manchester United,2024,2025-04-20 13:00:00,2025-05-25 15:00:00,0.9386762184751561,Weak Long,Normal,False,home,0.01078091190863039,0.4330396000000003,0.5315044000000002
Liverpool,2017,2017-08-12 12:30:00,2017-09-23 17:30:00,0.2307065648005078,Neutral,Break,False,away,-0.30387961663999835,-0.2017919999999999,0.4182472
Liverpool,2017,2017-08-19 15:00:00,2017-10-01 16:30:00,1.2671318122308004,Weak Long,Normal,True,home,-0.30387961663999835,0.2568260000000001,0.1772412
Liverpool,2017,2017-08-27 16:00:00,2017-10-14 12:30:00,0.40851454108538,Neutral,Normal,False,home,-0.30387961663999835,-0.1231119999999998,0.6706492000000001
Liverpool,2017,2017-09-09 12:30:00,2017-10-22 16:00:00,1.0302395200032148,Weak Long,Normal,False,away,-0.30387961663999835,0.1520012000000001,0.4711662
Liverpool,2017,2017-09-16 15:00:00,2017-10-28 15:00:00,1.9421946642583907,Strong Long,Normal,True,home,-0.30387961663999835,0.5555412000000001,0.0622262
Liverpool,2017,2017-09-23 17:30:00,2017-11-04 17:30:00,1.631925621349707,Strong Long,Normal,True,away,-0.30387961663999835,0.4182472,0.0518822000000001
Liverpool,2017,2017-10-01 16:30:00,2017-11-18 15:00:00,1.0872790894164093,Weak Long,Normal,True,away,-0.30387961663999835,0.1772412,-0.2645137999999999
Liverpool,2017,2017-10-14 12:30:00,2017-11-25 17:30:00,2.2023258352573616,Strong Long,Normal,True,home,-0.30387961663999835,0.6706492000000001,-0.5491817999999998
Liverpool,2017,2017-10-22 16:00:00,2017-11-29 20:00:00,1.7515166266498994,Strong Long,Normal,True,away,-0.30387961663999835,0.4711662,-0.565222
Liverpool,2017,2017-10-28 15:00:00,2017-12-02 15:00:00,0.8273580879877801,Weak Long,Normal,False,home,-0.30387961663999835,0.0622262,-1.038604
Liverpool,2017,2017-11-04 17:30:00,2017-12-10 14:15:00,0.8039818080349241,Weak Long,Normal,True,away,-0.30387961663999835,0.0518822000000001,-0.6349259999999999
Liverpool,2017,2017-11-18 15:00:00,2017-12-13 20:00:00,0.08896233085357731,Neutral,Break,False,home,-0.30387961663999835,-0.2645137999999999,-0.0196499999999999
Liverpool,2017,2017-11-25 17:30:00,2017-12-17 16:30:00,-0.5543554245234172,Weak Short,Break,True,home,-0.30387961663999835,-0.5491817999999998,-0.2703039999999999
Liverpool,2017,2017-11-29 20:00:00,2017-12-22 19:45:00,-0.5906044776653165,Weak Short,Break,True,away,-0.30387961663999835,-0.565222,-0.3759239999999998
Liverpool,2017,2017-12-02 15:00:00,2017-12-26 17:30:00,-1.660394709359334,Strong Short,Break,True,away,-0.30387961663999835,-1.038604,-0.1182119999999999
Liverpool,2017,2017-12-10 14:15:00,2017-12-30 15:00:00,-0.7481277005804245,Weak Short,Break,True,home,-0.30387961663999835,-0.6349259999999999,-0.1841359999999999
Liverpool,2017,2017-12-13 20:00:00,2018-01-01 15:00:00,0.6423270581467097,Weak Long,Break,False,home,-0.30387961663999835,-0.0196499999999999,-0.6869379999999999
Liverpool,2017,2017-12-17 16:30:00,2018-01-14 16:00:00,0.07587712820633964,Neutral,Break,False,away,-0.30387961663999835,-0.2703039999999999,-1.13383
Liverpool,2017,2017-12-22 19:45:00,2018-01-22 20:00:00,-0.16281222684206112,Neutral,Break,False,away,-0.30387961663999835,-0.3759239999999998,-0.5063739999999999
Liverpool,2017,2017-12-26 17:30:00,2018-01-30 20:00:00,0.4195879915657544,Neutral,Break,True,home,-0.30387961663999835,-0.1182119999999999,-0.3089219999999999
Liverpool,2017,2017-12-30 15:00:00,2018-02-04 16:30:00,0.27060714473550646,Neutral,Break,False,home,-0.30387961663999835,-0.1841359999999999,-0.5642119999999998
Liverpool,2017,2018-01-01 15:00:00,2018-02-11 16:30:00,-0.8656689875978213,Weak Short,Break,True,away,-0.30387961663999835,-0.6869379999999999,-0.4180899999999999
Liverpool,2017,2018-01-14 16:00:00,2018-02-24 15:00:00,-1.8755947900622216,Strong Short,Break,True,home,-0.30387961663999835,-1.13383,0.1628200000000001
Liverpool,2017,2018-01-22 20:00:00,2018-03-03 17:30:00,-0.45761459728387055,Neutral,Break,True,away,-0.30387961663999835,-0.5063739999999999,-0.3626599999999999
Liverpool,2017,2018-01-30 20:00:00,2018-03-10 12:30:00,-0.011395220906131064,Neutral,Break,False,away,-0.30387961663999835,-0.3089219999999999,-0.2175382
Liverpool,2017,2018-02-04 16:30:00,2018-03-17 17:30:00,-0.5883219909336471,Weak Short,Break,False,home,-0.30387961663999835,-0.5642119999999998,-0.7130462
Liverpool,2017,2018-02-11 16:30:00,2018-03-31 12:30:00,-0.2581026580574644,Neutral,Break,False,away,-0.30387961663999835,-0.4180899999999999,-0.8401222
Liverpool,2017,2018-02-24 15:00:00,2018-04-07 11:30:00,1.0546887947087407,Weak Long,Break,True,home,-0.30387961663999835,0.1628200000000001,-0.634758
Liverpool,2017,2018-03-03 17:30:00,2018-04-14 16:30:00,-0.1328370743580433,Neutral,Break,False,home,-0.30387961663999835,-0.3626599999999999,-0.6205879999999999
Liverpool,2017,2018-03-10 12:30:00,2018-04-21 00:00:00,0.19512191868743117,Neutral,Break,False,away,-0.30387961663999835,-0.2175382,-0.6481458
Liverpool,2017,2018-03-17 17:30:00,2018-04-28 11:30:00,-0.9246705916451103,Weak Short,Break,False,home,-0.30387961663999835,-0.7130462,0.4127542
Liverpool,2017,2018-03-31 12:30:00,2018-05-06 16:30:00,-1.2118481004704333,Weak Short,Break,False,away,-0.30387961663999835,-0.8401222,0.5540806
Liverpool,2017,2018-04-07 11:30:00,2018-05-13 15:00:00,-0.7477480394210978,Weak Short,Break,False,away,-0.30387961663999835,-0.634758,0.2665783999999999
Liverpool,2017,2018-04-14 16:30:00,2018-08-12 15:30:00,-0.7157254285421367,Weak Short,Break,False,home,-0.30387961663999835,-0.6205879999999999,0.4073804
Liverpool,2017,2018-04-21 00:00:00,2018-08-20 22:00:00,-0.7780029660213342,Weak Short,Break,False,away,-0.30387961663999835,-0.6481458,0.6438864
Liverpool,2017,2018-04-28 11:30:00,2018-08-25 19:30:00,1.619512057372422,Strong Long,Normal,True,home,-0.30387961663999835,0.4127542,0.3833943999999999
Liverpool,2017,2018-05-06 16:30:00,2018-09-01 11:30:00,1.938893872060098,Strong Long,Normal,True,away,-0.30387961663999835,0.5540806,0.143438
Liverpool,2017,2018-05-13 15:00:00,2018-09-15 11:30:00,1.2891711425297399,Weak Long,Normal,False,home,-0.30387961663999835,0.2665783999999999,0.443506
Liverpool,2018,2018-08-12 15:30:00,2018-09-22 14:00:00,1.503135781577578,Strong Long,Normal,True,home,-0.2551061472487568,0.4073804,0.1304499999999999
Liverpool,2018,2018-08-20 22:00:00,2018-09-29 16:30:00,2.039751404391576,Strong Long,Normal,True,away,-0.2551061472487568,0.6438864,0.1142259999999999
Liverpool,2018,2018-08-25 19:30:00,2018-10-07 15:30:00,1.448713220083085,Weak Long,Normal,True,home,-0.2551061472487568,0.3833943999999999,0.0382007999999999
Liverpool,2018,2018-09-01 11:30:00,2018-10-20 16:30:00,0.9042688802599737,Weak Long,Normal,True,away,-0.2551061472487568,0.143438,0.1255205999999999
Liverpool,2018,2018-09-15 11:30:00,2018-10-27 14:00:00,1.5851022489971334,Strong Long,Normal,True,away,-0.2551061472487568,0.443506,-0.4161574
Liverpool,2018,2018-09-22 14:00:00,2018-11-03 17:30:00,0.8748000138924893,Weak Long,Normal,True,home,-0.2551061472487568,0.1304499999999999,-0.1328274
Liverpool,2018,2018-09-29 16:30:00,2018-11-11 12:00:00,0.8379888891661216,Weak Long,Normal,True,away,-0.2551061472487568,0.1142259999999999,-0.2361354
Liverpool,2018,2018-10-07 15:30:00,2018-11-24 15:00:00,0.665493011482009,Weak Long,Normal,False,home,-0.2551061472487568,0.0382007999999999,-0.6323062
Liverpool,2018,2018-10-20 16:30:00,2018-12-02 16:15:00,0.8636155490116857,Weak Long,Normal,True,away,-0.2551061472487568,0.1255205999999999,-0.149922
Liverpool,2018,2018-10-27 14:00:00,2018-12-05 19:45:00,-0.365414062645696,Neutral,Break,False,home,-0.2551061472487568,-0.4161574,0.13752
Liverpool,2018,2018-11-03 17:30:00,2018-12-08 12:30:00,0.2774419512054961,Neutral,Break,True,away,-0.2551061472487568,-0.1328274,-0.340358
Liverpool,2018,2018-11-11 12:00:00,2018-12-16 16:00:00,0.04304330270749397,Neutral,Break,False,home,-0.2551061472487568,-0.2361354,-0.4643219999999999
Liverpool,2018,2018-11-24 15:00:00,2018-12-21 20:00:00,-0.8558406181347673,Weak Short,Break,True,away,-0.2551061472487568,-0.6323062,-0.1222379999999999
Liverpool,2018,2018-12-02 16:15:00,2018-12-26 15:00:00,0.23865549578467732,Neutral,Break,False,home,-0.2551061472487568,-0.149922,-0.6874100000000001
Liverpool,2018,2018-12-05 19:45:00,2018-12-29 17:30:00,0.8908413509126706,Weak Long,Break,False,away,-0.2551061472487568,0.13752,-0.894144
Liverpool,2018,2018-12-08 12:30:00,2019-01-03 20:00:00,-0.19343050941690956,Neutral,Break,False,away,-0.2551061472487568,-0.340358,-0.379362
Liverpool,2018,2018-12-16 16:00:00,2019-01-12 15:00:00,-0.474696181604991,Neutral,Break,True,home,-0.2551061472487568,-0.4643219999999999,-0.0469319999999999
Liverpool,2018,2018-12-21 20:00:00,2019-01-19 15:00:00,0.3014685614235312,Neutral,Break,True,away,-0.2551061472487568,-0.1222379999999999,-0.313664
Liverpool,2018,2018-12-26 15:00:00,2019-01-30 20:00:00,-0.9808672980347191,Weak Short,Break,True,home,-0.2551061472487568,-0.6874100000000001,-0.2483728
Liverpool,2018,2018-12-29 17:30:00,2019-02-04 20:00:00,-1.4499323288027717,Weak Short,Break,True,home,-0.2551061472487568,-0.894144,0.0355172
Liverpool,2018,2019-01-03 20:00:00,2019-02-09 15:00:00,-0.28192786573022577,Neutral,Break,True,away,-0.2551061472487568,-0.379362,-0.1344968
Liverpool,2018,2019-01-12 15:00:00,2019-02-24 14:05:00,0.4723326244563123,Neutral,Break,True,away,-0.2551061472487568,-0.0469319999999999,-0.311693
Liverpool,2018,2019-01-19 15:00:00,2019-02-27 20:00:00,-0.1328636847469356,Neutral,Break,False,home,-0.2551061472487568,-0.313664,-0.5291410000000001
Liverpool,2018,2019-01-30 20:00:00,2019-03-03 16:15:00,0.015277495401869493,Neutral,Break,False,home,-0.2551061472487568,-0.2483728,-0.2821538
Liverpool,2018,2019-02-04 20:00:00,2019-03-10 12:00:00,0.6594041102051552,Weak Long,Break,True,away,-0.2551061472487568,0.0355172,-0.2824218000000001
Liverpool,2018,2019-02-09 15:00:00,2019-03-17 14:15:00,0.27365419901009436,Neutral,Break,False,home,-0.2551061472487568,-0.1344968,-0.0415538
Liverpool,2018,2019-02-24 14:05:00,2019-03-31 15:30:00,-0.1283916231816206,Neutral,Break,True,away,-0.2551061472487568,-0.311693,-0.2990376
Liverpool,2018,2019-02-27 20:00:00,2019-04-05 20:00:00,-0.621765972879549,Weak Short,Break,True,home,-0.2551061472487568,-0.5291410000000001,-0.0462616
Liverpool,2018,2019-03-03 16:15:00,2019-04-14 16:30:00,-0.06136923810290276,Neutral,Break,False,away,-0.2551061472487568,-0.2821538,-0.346838
Liverpool,2018,2019-03-10 12:00:00,2019-04-21 16:00:00,-0.06197731141569062,Neutral,Break,False,home,-0.2551061472487568,-0.2824218000000001,-0.2867119999999999
Liverpool,2018,2019-03-17 14:15:00,2019-04-26 20:00:00,0.4845353852430077,Neutral,Break,False,away,-0.2551061472487568,-0.0415538,-0.715742
Liverpool,2018,2019-03-31 15:30:00,2019-05-04 18:45:00,-0.0996774030224692,Neutral,Break,False,home,-0.2551061472487568,-0.2990376,-0.8382
Liverpool,2018,2019-04-05 20:00:00,2019-05-12 14:00:00,0.4738537153103898,Neutral,Break,False,away,-0.2551061472487568,-0.0462616,-0.699114
Liverpool,2018,2019-04-14 16:30:00,2019-08-09 20:00:00,-0.20813317757684927,Neutral,Break,False,home,-0.2551061472487568,-0.346838,-0.91388
Liverpool,2018,2019-04-21 16:00:00,2019-08-17 15:00:00,-0.07171147606688978,Neutral,Break,False,away,-0.2551061472487568,-0.2867119999999999,-1.094644
Liverpool,2018,2019-04-26 20:00:00,2019-08-24 17:30:00,-1.0451506304895664,Weak Short,Break,False,home,-0.2551061472487568,-0.715742,-0.854846
Liverpool,2018,2019-05-04 18:45:00,2019-08-31 17:30:00,-1.322999293688625,Weak Short,Break,False,away,-0.2551061472487568,-0.8382,-0.910894
Liverpool,2018,2019-05-12 14:00:00,2019-09-14 11:30:00,-1.0074228579334743,Weak Short,Break,False,home,-0.2551061472487568,-0.699114,-0.8647260000000001
Liverpool,2019,2019-08-09 20:00:00,2019-09-22 15:30:00,-1.5844219347850552,Strong Short,Break,True,home,-0.25653188550368744,-0.91388,-0.7056320000000001
Liverpool,2019,2019-08-17 15:00:00,2019-09-28 11:30:00,-2.0201217417875323,Strong Short,Break,True,away,-0.25653188550368744,-1.094644,-0.4155180000000001
Liverpool,2019,2019-08-24 17:30:00,2019-10-05 15:00:00,-1.4421308679432934,Weak Short,Break,True,home,-0.25653188550368744,-0.854846,-0.023426
Liverpool,2019,2019-08-31 17:30:00,2019-10-20 16:30:00,-1.5772247073298684,Strong Short,Break,True,away,-0.25653188550368744,-0.910894,0.3428839999999999
Liverpool,2019,2019-09-14 11:30:00,2019-10-27 16:30:00,-1.4659448690341328,Weak Short,Break,False,home,-0.25653188550368744,-0.8647260000000001,0.394024
Liverpool,2019,2019-09-22 15:30:00,2019-11-02 15:00:00,-1.082476783047697,Weak Short,Break,False,away,-0.25653188550368744,-0.7056320000000001,0.665666
Liverpool,2019,2019-09-28 11:30:00,2019-11-10 16:30:00,-0.3832080469679648,Neutral,Break,False,away,-0.25653188550368744,-0.4155180000000001,0.137888
Liverpool,2019,2019-10-05 15:00:00,2019-11-23 15:00:00,0.5618607096827808,Weak Long,Normal,True,home,-0.25653188550368744,-0.023426,-0.283264
Liverpool,2019,2019-10-20 16:30:00,2019-11-30 15:00:00,1.444786493041621,Weak Long,Normal,True,away,-0.25653188550368744,0.3428839999999999,-0.416024
Liverpool,2019,2019-10-27 16:30:00,2019-12-04 20:15:00,1.5680504622506823,Strong Long,Normal,False,home,-0.25653188550368744,0.394024,-0.970932
Liverpool,2019,2019-11-02 15:00:00,2019-12-07 15:00:00,2.222795693456934,Strong Long,Normal,True,away,-0.25653188550368744,0.665666,-1.0396880000000002
Liverpool,2019,2019-11-10 16:30:00,2019-12-14 12:30:00,0.9506797149426646,Weak Long,Normal,False,home,-0.25653188550368744,0.137888,-0.7927200000000001
Liverpool,2019,2019-11-23 15:00:00,2019-12-26 20:00:00,-0.0644330570623106,Neutral,Break,False,away,-0.25653188550368744,-0.283264,-0.767356
Liverpool,2019,2019-11-30 15:00:00,2019-12-29 16:30:00,-0.3844276709104711,Neutral,Break,False,home,-0.25653188550368744,-0.416024,-0.542772
Liverpool,2019,2019-12-04 20:15:00,2020-01-02 20:00:00,-1.721935739464667,Strong Short,Break,True,home,-0.25653188550368744,-0.970932,0.1837339999999999
Liverpool,2019,2019-12-07 15:00:00,2020-01-11 17:30:00,-1.887659976205735,Strong Short,Break,True,away,-0.25653188550368744,-1.0396880000000002,0.32397
Liverpool,2019,2019-12-14 12:30:00,2020-01-19 16:30:00,-1.2923870793026577,Weak Short,Break,False,home,-0.25653188550368744,-0.7927200000000001,0.411932
Liverpool,2019,2019-12-26 20:00:00,2020-01-23 20:00:00,-1.231251621441519,Weak Short,Break,False,away,-0.25653188550368744,-0.767356,0.376034
Liverpool,2019,2019-12-29 16:30:00,2020-01-29 19:45:00,-0.689931416888376,Weak Short,Break,False,home,-0.25653188550368744,-0.542772,0.397638
Liverpool,2019,2020-01-02 20:00:00,2020-02-01 15:00:00,1.0611834289113504,Weak Long,Normal,True,home,-0.25653188550368744,0.1837339999999999,0.132238
Liverpool,2019,2020-01-11 17:30:00,2020-02-15 17:30:00,1.3991976249614457,Weak Long,Normal,True,away,-0.25653188550368744,0.32397,0.197772
Liverpool,2019,2020-01-19 16:30:00,2020-02-24 20:00:00,1.6112145443898271,Strong Long,Normal,True,home,-0.25653188550368744,0.411932,0.09288
Liverpool,2019,2020-01-23 20:00:00,2020-02-29 17:30:00,1.5246887335437795,Strong Long,Normal,True,away,-0.25653188550368744,0.376034,0.2160382
Liverpool,2019,2020-01-29 19:45:00,2020-03-07 12:30:00,1.5767613731760157,Strong Long,Normal,True,away,-0.25653188550368744,0.397638,0.0750922
Liverpool,2019,2020-02-01 15:00:00,2020-06-21 18:00:00,0.9370613843593403,Weak Long,Normal,False,home,-0.25653188550368744,0.132238,0.2630168
Liverpool,2019,2020-02-15 17:30:00,2020-06-24 19:15:00,1.0950195571819177,Weak Long,Normal,True,away,-0.25653188550368744,0.197772,-0.2381872
Liverpool,2019,2020-02-24 20:00:00,2020-07-02 19:15:00,0.8421958524835051,Weak Long,Normal,True,home,-0.25653188550368744,0.09288,0.0293159999999999
Liverpool,2019,2020-02-29 17:30:00,2020-07-05 15:30:00,1.1390470173768052,Weak Long,Normal,True,away,-0.25653188550368744,0.2160382,-0.1951502
Liverpool,2019,2020-03-07 12:30:00,2020-07-08 19:15:00,0.7993214912888055,Weak Long,Normal,True,home,-0.25653188550368744,0.0750922,-0.2508082
Liverpool,2019,2020-06-21 18:00:00,2020-07-11 14:00:00,1.2522806643045485,Weak Long,Normal,True,away,-0.25653188550368744,0.2630168,-0.1473348
Liverpool,2019,2020-06-24 19:15:00,2020-07-15 19:15:00,0.04421663568784584,Neutral,Break,False,home,-0.25653188550368744,-0.2381872,0.3838671999999999
Liverpool,2019,2020-07-02 19:15:00,2020-07-22 19:15:00,0.6889860179351132,Weak Long,Break,True,away,-0.25653188550368744,0.0293159999999999,-0.489696
Liverpool,2019,2020-07-05 15:30:00,2020-07-26 15:00:00,0.14794974954882265,Neutral,Break,False,home,-0.25653188550368744,-0.1951502,-0.7928000000000001
Liverpool,2019,2020-07-08 19:15:00,2020-09-12 16:30:00,0.013795936521096584,Neutral,Break,False,away,-0.25653188550368744,-0.2508082,-0.8852240000000002
Liverpool,2019,2020-07-11 14:00:00,2020-09-20 15:30:00,0.2632003555972961,Neutral,Break,False,home,-0.25653188550368744,-0.1473348,-1.0701
Liverpool,2019,2020-07-15 19:15:00,2020-09-28 19:15:00,1.54356928347746,Strong Long,Break,False,away,-0.25653188550368744,0.3838671999999999,-1.367092
Liverpool,2019,2020-07-22 19:15:00,2020-10-04 18:15:00,-0.5620010604210292,Weak Short,Break,False,home,-0.25653188550368744,-0.489696,-0.72604
Liverpool,2019,2020-07-26 15:00:00,2020-10-17 11:30:00,-1.2925799052224214,Weak Short,Break,True,away,-0.25653188550368744,-0.7928000000000001,-0.140692
Liverpool,2020,2020-09-12 16:30:00,2020-10-24 19:00:00,-1.47410094815245,Weak Short,Break,True,home,-0.25114435084178455,-0.8852240000000002,0.109056
Liverpool,2020,2020-09-20 15:30:00,2020-10-31 17:30:00,-1.9038985094721186,Strong Short,Break,True,away,-0.25114435084178455,-1.0701,-0.028762
Liverpool,2020,2020-09-28 19:15:00,2020-11-08 16:30:00,-2.5943420355731326,Strong Short,Break,True,home,-0.25114435084178455,-1.367092,0.0611479999999999
Liverpool,2020,2020-10-04 18:15:00,2020-11-22 19:15:00,-1.1040318477764668,Weak Short,Break,False,away,-0.25114435084178455,-0.72604,0.284228
Liverpool,2020,2020-10-17 11:30:00,2020-11-28 12:30:00,0.2567783326869008,Neutral,Break,False,away,-0.25114435084178455,-0.140692,0.041462
Liverpool,2020,2020-10-24 19:00:00,2020-12-06 19:15:00,0.837389560452888,Weak Long,Break,True,home,-0.25114435084178455,0.109056,-0.5202019999999999
Liverpool,2020,2020-10-31 17:30:00,2020-12-13 16:30:00,0.5169918868448798,Weak Long,Break,True,home,-0.25114435084178455,-0.028762,-0.2679159999999999
Liverpool,2020,2020-11-08 16:30:00,2020-12-16 20:00:00,0.7260136026882094,Weak Long,Break,True,away,-0.25114435084178455,0.0611479999999999,-0.461928
Liverpool,2020,2020-11-22 19:15:00,2020-12-19 12:30:00,1.2446273761319866,Weak Long,Break,False,home,-0.25114435084178455,0.284228,-1.442614
Liverpool,2020,2020-11-28 12:30:00,2020-12-27 16:30:00,0.6802478202603174,Weak Long,Break,False,away,-0.25114435084178455,0.041462,-1.207862
Liverpool,2020,2020-12-06 19:15:00,2020-12-30 20:00:00,-0.6255020741610812,Weak Short,Break,True,home,-0.25114435084178455,-0.5202019999999999,-0.4626760000000001
Liverpool,2020,2020-12-13 16:30:00,2021-01-04 20:00:00,-0.03899053369561234,Neutral,Break,False,away,-0.25114435084178455,-0.2679159999999999,-0.3531579999999999
Liverpool,2020,2020-12-16 20:00:00,2021-01-17 16:30:00,-0.4900273609027764,Neutral,Break,False,home,-0.25114435084178455,-0.461928,0.0436859999999999
Liverpool,2020,2020-12-19 12:30:00,2021-01-21 20:00:00,-2.7699146973896154,Strong Short,Break,False,away,-0.25114435084178455,-1.442614,1.199696
Liverpool,2020,2020-12-27 16:30:00,2021-01-28 20:00:00,-2.2241659949354573,Strong Short,Break,False,home,-0.25114435084178455,-1.207862,1.026322
Liverpool,2020,2020-12-30 20:00:00,2021-01-31 16:30:00,-0.4917663025494322,Neutral,Break,False,away,-0.25114435084178455,-0.4626760000000001,0.573846
Liverpool,2020,2021-01-04 20:00:00,2021-02-03 20:15:00,-0.23716013776542796,Neutral,Break,False,away,-0.25114435084178455,-0.3531579999999999,0.518474
Liverpool,2020,2021-01-17 16:30:00,2021-02-07 16:30:00,0.6854181494343308,Weak Long,Normal,False,home,-0.25114435084178455,0.0436859999999999,0.3135199999999999
Liverpool,2020,2021-01-21 20:00:00,2021-02-13 12:30:00,3.372896669421514,Strong Long,Normal,True,home,-0.25114435084178455,1.199696,0.1203559999999999
Liverpool,2020,2021-01-28 20:00:00,2021-02-20 17:30:00,2.969838823101622,Strong Long,Normal,True,away,-0.25114435084178455,1.026322,0.510852
Liverpool,2020,2021-01-31 16:30:00,2021-02-28 19:15:00,1.917927913325997,Strong Long,Normal,False,away,-0.25114435084178455,0.573846,0.8603359999999999
Liverpool,2020,2021-02-03 20:15:00,2021-03-04 20:15:00,1.7891997357075247,Strong Long,Normal,False,home,-0.25114435084178455,0.518474,0.6907068
Liverpool,2020,2021-02-07 16:30:00,2021-03-07 14:00:00,1.3127250749472776,Weak Long,Normal,False,home,-0.25114435084178455,0.3135199999999999,0.7956036
Liverpool,2020,2021-02-13 12:30:00,2021-03-15 20:00:00,0.8636596682165363,Weak Long,Normal,False,away,-0.25114435084178455,0.1203559999999999,0.6699936
